timestamp,src_ip,dst_ip,protocol,src_port,dst_port,packet_size,packets,bytes,direction,tcp_flags
2025-09-02T00:09:55,10.11.129.175,192.168.1.241,UDP,29015,43030,199,1,199,internal→internal,
2025-09-02T00:09:57,192.168.221.217,192.168.140.32,HTTP,45599,34990,169,3,507,internal→internal,ACK
2025-09-02T00:09:59,10.24.142.236,192.168.229.81,TCP,1362,26704,204,1,204,internal→internal,SYN
2025-09-02T00:10:01,172.16.115.251,192.168.38.235,TCP,143,13926,269,5,1345,external→internal,SYN
2025-09-02T00:10:03,172.19.14.123,192.168.12.152,TCP,3306,56107,245,3,735,external→internal,ACK
2025-09-02T00:10:05,192.168.27.211,172.26.121.242,TCP,5802,6379,432,2,864,internal→external,"SYN,ACK"
2025-09-02T00:10:07,172.18.31.235,10.193.160.228,UDP,25,52315,100,2,200,external→internal,
2025-09-02T00:10:09,192.168.28.78,192.168.33.27,TCP,45428,4680,107,2,214,internal→internal,PSH
2025-09-02T00:10:11,10.210.119.222,172.16.232.99,TCP,31446,5432,213,2,426,internal→external,"SYN,ACK"
2025-09-02T00:10:13,10.232.168.151,172.22.55.27,UDP,1829,25,338,4,1352,internal→external,
2025-09-02T00:10:15,10.131.181.108,192.168.227.48,UDP,16959,10046,385,1,385,internal→internal,
2025-09-02T00:10:17,192.168.223.132,172.27.159.150,HTTP,59037,80,173,1,173,internal→external,PSH
2025-09-02T00:10:19,192.168.149.95,172.16.74.15,TCP,16581,22,64,1,64,internal→external,ACK
2025-09-02T00:10:21,10.35.174.49,172.31.239.154,TCP,46402,3306,176,2,352,internal→external,"SYN,ACK"
2025-09-02T00:10:23,192.168.214.85,172.21.53.117,UDP,58440,22,309,1,309,internal→external,
2025-09-02T00:10:25,10.117.238.160,10.122.246.189,UDP,51378,63452,242,1,242,internal→internal,
2025-09-02T00:10:27,192.168.105.103,10.3.185.3,DNS,5856,24478,143,2,286,internal→internal,
2025-09-02T00:10:29,192.168.225.50,172.27.22.250,TCP,2969,143,501,1,501,internal→external,SYN
2025-09-02T00:10:31,10.173.125.46,10.11.90.216,TCP,18180,60704,222,2,444,internal→internal,SYN
2025-09-02T00:10:33,10.173.107.79,172.30.122.95,DNS,54074,53,102,4,408,internal→external,
2025-09-02T00:10:35,192.168.33.31,172.20.66.204,TCP,13452,143,143,2,286,internal→external,PSH
2025-09-02T00:10:37,192.168.125.236,172.17.96.219,HTTP,36116,80,107,2,214,internal→external,ACK
2025-09-02T00:10:39,192.168.64.218,172.31.107.187,TCP,6359,6379,92,4,368,internal→external,"SYN,ACK"
2025-09-02T00:10:41,192.168.191.128,172.30.91.83,UDP,47717,3306,163,3,489,internal→external,
2025-09-02T00:10:43,192.168.242.69,172.28.18.54,UDP,15410,143,456,2,912,internal→external,
2025-09-02T00:10:45,10.156.217.228,172.28.80.240,UDP,56233,3306,367,1,367,internal→external,
2025-09-02T00:10:47,10.151.227.133,172.27.117.150,TCP,3720,6379,182,6,1092,internal→external,PSH
2025-09-02T00:10:49,192.168.209.95,172.31.162.70,TCP,26083,22,892,3,2676,internal→external,SYN
2025-09-02T00:10:51,172.27.42.76,10.141.116.26,TCP,25,5699,170,6,1020,external→internal,ACK
2025-09-02T00:10:53,192.168.128.78,172.24.97.181,UDP,40609,110,534,1,534,internal→external,
2025-09-02T00:10:55,192.168.4.198,192.168.144.211,TLS,23740,52347,624,2,1248,internal→internal,"FIN,ACK"
2025-09-02T00:10:57,10.241.76.222,192.168.116.59,TLS,48428,50119,322,2,644,internal→internal,SYN
2025-09-02T00:10:59,172.30.236.88,10.160.96.110,TCP,5432,14759,162,3,486,external→internal,ACK
2025-09-02T00:11:01,10.65.156.242,172.16.255.208,DNS,44202,53,105,1,105,internal→external,
2025-09-02T00:11:03,192.168.217.176,172.28.153.84,DNS,39490,53,127,1,127,internal→external,
2025-09-02T00:11:05,10.78.169.146,192.168.195.53,TCP,63197,26624,109,2,218,internal→internal,SYN
2025-09-02T00:11:07,192.168.231.164,172.25.47.44,TCP,7860,110,136,4,544,internal→external,SYN
2025-09-02T00:11:09,10.101.35.234,172.28.145.53,HTTP,16296,80,130,1,130,internal→external,ACK
2025-09-02T00:11:11,192.168.5.44,172.26.210.101,UDP,11315,25,337,1,337,internal→external,
2025-09-02T00:11:13,10.199.105.34,172.22.158.111,TCP,54625,6379,498,1,498,internal→external,SYN
2025-09-02T00:11:15,10.234.141.52,172.16.73.115,UDP,5216,5432,376,1,376,internal→external,
2025-09-02T00:11:17,192.168.251.118,172.30.20.189,UDP,6994,8080,444,3,1332,internal→external,
2025-09-02T00:11:19,192.168.152.101,10.212.127.46,ICMP,60004,41507,89,2,178,internal→internal,
2025-09-02T00:11:21,10.48.201.179,172.17.122.227,HTTP,58075,80,201,3,603,internal→external,SYN
2025-09-02T00:11:23,10.111.252.106,172.19.188.20,DNS,50529,53,109,4,436,internal→external,
2025-09-02T00:11:25,192.168.209.116,10.129.106.130,TCP,3949,31312,321,1,321,internal→internal,SYN
2025-09-02T00:11:27,192.168.195.88,192.168.99.102,ICMP,3499,1727,206,9,1854,internal→internal,
2025-09-02T00:11:29,10.167.237.125,192.168.34.22,TCP,36965,44082,166,10,1660,internal→internal,SYN
2025-09-02T00:11:31,192.168.82.44,172.16.51.46,TLS,20301,443,426,3,1278,internal→external,SYN
2025-09-02T00:11:33,10.139.78.113,172.27.91.56,HTTP,47843,80,612,5,3060,internal→external,SYN
2025-09-02T00:11:35,10.52.199.177,172.25.227.14,HTTP,40227,80,331,3,993,internal→external,SYN
2025-09-02T00:11:37,10.191.122.52,10.8.215.8,HTTP,1978,23117,196,7,1372,internal→internal,"SYN,ACK"
2025-09-02T00:11:39,10.85.85.12,172.29.55.209,HTTP,22463,80,147,1,147,internal→external,ACK
2025-09-02T00:11:41,172.28.219.31,10.109.54.92,UDP,3306,12402,130,2,260,external→internal,
2025-09-02T00:11:43,10.199.108.118,10.33.142.167,TCP,41912,25205,75,3,225,internal→internal,SYN
2025-09-02T00:11:45,192.168.52.183,172.21.128.246,DNS,7233,53,111,6,666,internal→external,
2025-09-02T00:11:47,192.168.68.86,10.162.246.18,UDP,22985,2180,207,3,621,internal→internal,
2025-09-02T00:11:49,172.28.119.129,10.119.10.158,UDP,25,21264,410,5,2050,external→internal,
2025-09-02T00:11:51,10.40.30.36,172.27.255.76,TCP,14263,110,172,5,860,internal→external,ACK
2025-09-02T00:11:53,192.168.168.35,172.24.162.165,ICMP,52598,22,113,4,452,internal→external,
2025-09-02T00:11:55,192.168.12.59,192.168.175.63,UDP,14512,36368,289,2,578,internal→internal,
2025-09-02T00:11:57,10.113.195.134,192.168.93.114,TCP,42297,1420,328,4,1312,internal→internal,SYN
2025-09-02T00:11:59,10.72.104.33,10.88.104.61,UDP,34278,6146,380,3,1140,internal→internal,
2025-09-02T00:12:01,10.101.125.109,172.21.127.78,TCP,19724,6379,272,11,2992,internal→external,"PSH,ACK"
2025-09-02T00:12:03,192.168.40.244,192.168.203.97,TCP,12018,31872,112,7,784,internal→internal,ACK
2025-09-02T00:12:05,10.246.10.196,192.168.218.219,UDP,6478,50756,311,5,1555,internal→internal,
2025-09-02T00:12:07,10.89.131.98,172.30.156.117,TLS,19585,443,165,1,165,internal→external,ACK
2025-09-02T00:12:09,10.240.100.40,172.22.2.4,UDP,57493,3306,514,4,2056,internal→external,
2025-09-02T00:12:11,192.168.191.99,192.168.157.165,UDP,39579,5692,247,2,494,internal→internal,
2025-09-02T00:12:13,10.197.83.50,172.29.130.198,TCP,60864,3306,282,1,282,internal→external,PSH
2025-09-02T00:12:15,10.197.217.189,10.124.244.9,UDP,61413,54313,1165,3,3495,internal→internal,
2025-09-02T00:12:17,10.75.133.155,192.168.75.66,TCP,17238,40486,384,3,1152,internal→internal,PSH
2025-09-02T00:12:19,10.47.196.102,172.18.96.225,ICMP,28742,110,135,4,540,internal→external,
2025-09-02T00:12:21,192.168.195.151,172.25.210.193,DNS,58459,53,114,1,114,internal→external,
2025-09-02T00:12:23,10.176.73.69,10.203.157.2,TLS,12060,54526,117,1,117,internal→internal,ACK
2025-09-02T00:12:25,192.168.213.168,192.168.220.44,TCP,12584,25577,215,5,1075,internal→internal,SYN
2025-09-02T00:12:27,10.230.108.48,172.22.30.192,TCP,12999,143,146,1,146,internal→external,ACK
2025-09-02T00:12:29,10.85.40.76,172.18.193.32,TLS,19161,443,666,3,1998,internal→external,SYN
2025-09-02T00:12:31,192.168.51.3,172.17.136.193,TCP,63624,22,310,1,310,internal→external,FIN
2025-09-02T00:12:33,10.3.192.155,172.24.248.122,HTTP,50628,80,501,3,1503,internal→external,ACK
2025-09-02T00:12:35,192.168.161.210,172.23.184.171,TCP,27138,5432,169,1,169,internal→external,PSH
2025-09-02T00:12:37,10.1.233.223,192.168.71.7,TLS,40470,9078,152,8,1216,internal→internal,"SYN,ACK"
2025-09-02T00:12:39,10.188.231.159,192.168.211.170,TCP,13340,1229,361,2,722,internal→internal,"FIN,ACK"
2025-09-02T00:12:41,10.184.23.249,192.168.227.60,TLS,40788,32778,143,1,143,internal→internal,ACK
2025-09-02T00:12:43,192.168.243.253,172.19.197.76,UDP,40815,143,188,6,1128,internal→external,
2025-09-02T00:12:45,10.65.254.204,10.154.239.44,HTTP,59771,30271,689,6,4134,internal→internal,"PSH,ACK"
2025-09-02T00:12:47,10.108.87.193,172.18.54.112,UDP,47932,22,192,3,576,internal→external,
2025-09-02T00:12:49,192.168.143.57,192.168.243.244,TCP,59843,44972,104,3,312,internal→internal,SYN
2025-09-02T00:12:51,192.168.46.204,172.26.114.239,TCP,38770,25,85,1,85,internal→external,PSH
2025-09-02T00:12:53,192.168.223.207,10.114.132.30,TCP,20093,6770,97,4,388,internal→internal,SYN
2025-09-02T00:12:55,172.22.59.147,192.168.65.219,TCP,3306,63549,521,1,521,external→internal,ACK
2025-09-02T00:12:57,10.198.216.82,172.27.64.134,HTTP,44523,80,175,3,525,internal→external,PSH
2025-09-02T00:12:59,192.168.161.38,172.25.112.128,TCP,45587,6379,1135,1,1135,internal→external,SYN
2025-09-02T00:13:01,10.163.158.129,10.140.244.162,TCP,55332,15160,617,3,1851,internal→internal,ACK
2025-09-02T00:13:03,192.168.78.212,172.22.115.180,HTTP,49240,80,815,3,2445,internal→external,SYN
2025-09-02T00:13:05,192.168.200.77,172.21.11.141,DNS,26732,53,160,1,160,internal→external,
2025-09-02T00:13:07,192.168.200.101,10.144.144.179,TCP,61517,13809,349,5,1745,internal→internal,FIN
2025-09-02T00:13:09,192.168.27.218,172.25.234.168,UDP,11751,110,149,1,149,internal→external,
2025-09-02T00:13:11,10.107.111.206,172.22.4.93,TCP,48600,25,244,2,488,internal→external,FIN
2025-09-02T00:13:13,192.168.86.238,172.17.49.92,TLS,64866,443,371,4,1484,internal→external,ACK
2025-09-02T00:13:15,192.168.222.249,172.20.206.63,TLS,3251,443,434,2,868,internal→external,SYN
2025-09-02T00:13:17,10.192.45.200,172.30.195.71,TCP,42464,6379,123,1,123,internal→external,ACK
2025-09-02T00:13:19,192.168.115.6,172.31.140.178,TCP,49871,25,217,2,434,internal→external,"SYN,ACK"
2025-09-02T00:13:21,192.168.152.147,172.20.50.84,TCP,5185,110,232,3,696,internal→external,ACK
2025-09-02T00:13:23,192.168.32.133,172.19.106.248,HTTP,44184,80,227,4,908,internal→external,"SYN,ACK"
2025-09-02T00:13:25,172.21.2.143,192.168.160.32,TCP,22,9466,132,3,396,external→internal,PSH
2025-09-02T00:13:27,192.168.17.22,172.19.152.94,ICMP,64349,110,194,4,776,internal→external,
2025-09-02T00:13:29,10.127.153.12,192.168.227.36,TCP,38842,33165,213,5,1065,internal→internal,FIN
2025-09-02T00:13:31,192.168.107.177,10.22.121.10,UDP,13349,10308,137,2,274,internal→internal,
2025-09-02T00:13:33,10.110.183.72,10.216.38.141,TCP,17733,18107,758,1,758,internal→internal,ACK
2025-09-02T00:13:35,10.130.217.241,172.20.104.19,TLS,42283,443,617,2,1234,internal→external,FIN
2025-09-02T00:13:37,10.190.83.108,10.161.222.98,TLS,2722,64201,266,1,266,internal→internal,PSH
2025-09-02T00:13:39,10.208.33.85,172.18.185.233,TCP,22881,8080,84,8,672,internal→external,SYN
2025-09-02T00:13:41,10.193.113.97,172.19.63.45,HTTP,35527,80,185,6,1110,internal→external,FIN
2025-09-02T00:13:43,192.168.48.136,192.168.144.142,TCP,18787,40834,93,5,465,internal→internal,SYN
2025-09-02T00:13:45,192.168.92.89,172.28.244.152,TCP,9384,8080,333,2,666,internal→external,SYN
2025-09-02T00:13:47,10.73.193.146,172.24.27.236,UDP,48565,3306,177,2,354,internal→external,
2025-09-02T00:13:49,192.168.234.47,172.30.181.205,HTTP,31738,80,240,2,480,internal→external,PSH
2025-09-02T00:13:51,10.156.44.243,172.25.208.198,TCP,21519,25,708,4,2832,internal→external,PSH
2025-09-02T00:13:53,10.84.29.22,172.25.252.207,TCP,58325,22,170,3,510,internal→external,"PSH,ACK"
2025-09-02T00:13:55,10.245.254.132,172.19.207.4,TCP,41412,143,324,1,324,internal→external,"PSH,ACK"
2025-09-02T00:13:57,192.168.125.190,10.229.86.173,HTTP,61984,58822,387,8,3096,internal→internal,"SYN,ACK"
2025-09-02T00:13:59,192.168.68.132,172.27.26.109,TLS,33497,443,510,1,510,internal→external,ACK
2025-09-02T00:14:01,10.60.148.77,172.31.150.68,TCP,14987,22,230,1,230,internal→external,FIN
2025-09-02T00:14:03,192.168.18.240,172.30.249.15,UDP,24338,22,216,1,216,internal→external,
2025-09-02T00:14:05,192.168.54.2,172.27.95.103,UDP,24258,22,213,1,213,internal→external,
2025-09-02T00:14:07,10.78.210.32,172.31.3.40,TCP,51450,8080,305,4,1220,internal→external,SYN
2025-09-02T00:14:09,192.168.93.138,172.24.55.254,TCP,29766,6379,599,1,599,internal→external,SYN
2025-09-02T00:14:11,192.168.101.29,172.22.145.11,TCP,9784,5432,207,2,414,internal→external,ACK
2025-09-02T00:14:13,10.245.136.31,172.29.250.141,TCP,33501,110,64,2,128,internal→external,ACK
2025-09-02T00:14:15,192.168.67.29,10.10.64.40,HTTP,23576,33792,415,6,2490,internal→internal,SYN
2025-09-02T00:14:17,192.168.219.250,172.16.222.123,HTTP,19994,80,254,7,1778,internal→external,ACK
2025-09-02T00:14:19,10.95.127.72,172.19.134.180,TCP,17234,5432,333,1,333,internal→external,SYN
2025-09-02T00:14:21,10.96.76.59,10.67.205.10,HTTP,18971,13618,95,4,380,internal→internal,"PSH,ACK"
2025-09-02T00:14:23,172.18.26.98,192.168.156.180,TCP,143,15558,178,10,1780,external→internal,ACK
2025-09-02T00:14:25,10.155.56.69,172.27.143.242,UDP,24028,5432,394,1,394,internal→external,
2025-09-02T00:14:27,10.20.0.14,192.168.108.74,TCP,31960,19384,115,3,345,internal→internal,"PSH,ACK"
2025-09-02T00:14:29,192.168.186.86,172.25.57.25,TCP,44864,22,323,3,969,internal→external,FIN
2025-09-02T00:14:31,192.168.185.191,172.27.121.167,HTTP,19108,80,239,2,478,internal→external,SYN
2025-09-02T00:14:33,10.61.21.151,10.98.228.237,TCP,7488,5931,157,5,785,internal→internal,"PSH,ACK"
2025-09-02T00:14:35,192.168.103.137,172.20.22.33,UDP,13587,5432,150,3,450,internal→external,
2025-09-02T00:14:37,192.168.187.115,172.19.223.18,UDP,32666,5432,133,5,665,internal→external,
2025-09-02T00:14:39,10.85.140.179,10.148.23.245,UDP,38128,5008,253,4,1012,internal→internal,
2025-09-02T00:14:41,192.168.253.176,10.84.224.193,HTTP,34400,26199,272,2,544,internal→internal,PSH
2025-09-02T00:14:43,172.22.94.1,10.111.4.226,TCP,6379,34042,196,1,196,external→internal,FIN
2025-09-02T00:14:45,10.151.137.142,172.19.87.58,UDP,4013,143,128,1,128,internal→external,
2025-09-02T00:14:47,172.24.68.70,10.127.107.137,TCP,25,1115,64,8,512,external→internal,PSH
2025-09-02T00:14:49,192.168.42.243,192.168.68.105,ICMP,59897,41098,137,2,274,internal→internal,
2025-09-02T00:14:51,10.182.112.188,192.168.90.66,TCP,64699,2048,420,2,840,internal→internal,PSH
2025-09-02T00:14:53,10.195.131.223,10.226.112.84,TLS,18639,14388,354,1,354,internal→internal,PSH
2025-09-02T00:14:55,10.228.118.187,192.168.188.38,HTTP,60148,32416,840,2,1680,internal→internal,SYN
2025-09-02T00:14:57,10.96.251.242,172.21.144.6,TCP,21350,110,219,1,219,internal→external,"SYN,ACK"
2025-09-02T00:14:59,10.35.73.19,192.168.125.117,DNS,60604,43302,174,4,696,internal→internal,
2025-09-02T00:15:01,10.6.51.97,172.28.10.29,TLS,55193,443,166,1,166,internal→external,SYN
2025-09-02T00:15:03,10.127.42.69,10.6.4.246,DNS,52906,7993,88,2,176,internal→internal,
2025-09-02T00:15:05,10.103.71.123,192.168.83.79,UDP,22765,32409,263,1,263,internal→internal,
2025-09-02T00:15:07,192.168.63.6,172.17.52.140,TCP,20471,25,648,6,3888,internal→external,PSH
2025-09-02T00:15:09,10.12.116.110,172.28.75.91,DNS,43973,53,108,11,1188,internal→external,
2025-09-02T00:15:11,192.168.57.126,10.56.114.27,TCP,63706,63666,95,4,380,internal→internal,ACK
2025-09-02T00:15:13,192.168.43.230,172.17.77.46,TCP,29114,3306,415,2,830,internal→external,PSH
2025-09-02T00:15:15,192.168.146.90,172.19.138.235,HTTP,33742,80,233,2,466,internal→external,FIN
2025-09-02T00:15:17,10.1.76.200,10.163.75.100,TLS,30298,48297,292,5,1460,internal→internal,"SYN,ACK"
2025-09-02T00:15:19,10.218.142.38,10.165.65.47,TLS,51325,26256,155,2,310,internal→internal,ACK
2025-09-02T00:15:21,192.168.170.36,172.23.196.108,UDP,37025,6379,261,1,261,internal→external,
2025-09-02T00:15:23,10.196.42.149,172.29.112.180,UDP,6742,143,103,4,412,internal→external,
2025-09-02T00:15:25,10.185.242.246,172.20.56.16,TCP,60751,3306,752,4,3008,internal→external,ACK
2025-09-02T00:15:27,10.150.235.37,192.168.124.54,DNS,55276,15742,163,2,326,internal→internal,
2025-09-02T00:15:29,10.193.13.179,172.29.190.14,TCP,46991,25,254,1,254,internal→external,FIN
2025-09-02T00:15:31,10.15.75.94,10.40.125.20,TCP,1841,38325,408,3,1224,internal→internal,"SYN,ACK"
2025-09-02T00:15:33,192.168.71.192,192.168.240.106,TCP,48377,23131,166,5,830,internal→internal,ACK
2025-09-02T00:15:35,10.79.30.226,172.17.88.129,ICMP,11532,22,161,6,966,internal→external,
2025-09-02T00:15:37,192.168.132.236,172.25.116.109,TCP,62067,110,200,1,200,internal→external,ACK
2025-09-02T00:15:39,10.108.205.159,172.17.112.101,TCP,13062,25,192,6,1152,internal→external,"SYN,ACK"
2025-09-02T00:15:41,192.168.194.43,172.17.190.166,UDP,28825,143,137,2,274,internal→external,
2025-09-02T00:15:43,192.168.171.8,172.23.144.42,TCP,36516,25,315,3,945,internal→external,SYN
2025-09-02T00:15:45,192.168.96.142,10.16.123.69,UDP,6597,65030,248,9,2232,internal→internal,
2025-09-02T00:15:47,192.168.23.13,172.26.47.242,UDP,21248,22,570,2,1140,internal→external,
2025-09-02T00:15:49,192.168.99.81,192.168.182.250,TLS,9512,47073,129,6,774,internal→internal,FIN
2025-09-02T00:15:51,10.76.12.151,192.168.244.151,TCP,57962,56862,316,2,632,internal→internal,SYN
2025-09-02T00:15:53,10.47.118.227,10.72.82.247,TCP,33898,34860,498,4,1992,internal→internal,"FIN,ACK"
2025-09-02T00:15:55,192.168.229.202,172.20.173.75,UDP,24637,5432,1157,6,6942,internal→external,
2025-09-02T00:15:57,192.168.122.54,10.78.254.25,TCP,53762,2003,274,1,274,internal→internal,SYN
2025-09-02T00:15:59,10.255.48.117,172.26.86.240,DNS,20396,53,105,5,525,internal→external,
2025-09-02T00:16:01,192.168.180.23,172.18.91.182,TCP,51613,6379,270,4,1080,internal→external,ACK
2025-09-02T00:16:03,192.168.71.241,172.19.249.11,UDP,24844,8080,539,1,539,internal→external,
2025-09-02T00:16:05,10.225.187.132,192.168.191.22,TCP,45732,28103,539,2,1078,internal→internal,PSH
2025-09-02T00:16:07,10.29.125.180,10.79.53.75,TCP,25653,11392,227,2,454,internal→internal,PSH
2025-09-02T00:16:09,192.168.47.90,172.30.239.165,DNS,36093,53,171,2,342,internal→external,
2025-09-02T00:16:11,10.92.55.235,172.28.221.52,TLS,27338,443,241,1,241,internal→external,ACK
2025-09-02T00:16:13,192.168.108.180,192.168.58.72,TCP,30815,3532,405,1,405,internal→internal,PSH
2025-09-02T00:16:15,10.163.16.253,172.28.31.240,TLS,54012,443,339,1,339,internal→external,ACK
2025-09-02T00:16:17,10.108.11.244,172.29.138.65,TCP,42684,110,193,2,386,internal→external,SYN
2025-09-02T00:16:19,192.168.231.224,172.29.109.172,TCP,59552,8080,140,4,560,internal→external,SYN
2025-09-02T00:16:21,192.168.175.247,192.168.84.51,TCP,23914,62755,507,2,1014,internal→internal,ACK
2025-09-02T00:16:23,10.223.181.234,192.168.5.144,UDP,52343,59598,609,5,3045,internal→internal,
2025-09-02T00:16:25,10.165.162.4,172.20.234.240,UDP,10689,6379,311,3,933,internal→external,
2025-09-02T00:16:27,192.168.134.134,172.16.230.242,DNS,55583,53,119,1,119,internal→external,
2025-09-02T00:16:29,172.19.18.56,10.215.85.154,DNS,53,25767,72,3,216,external→internal,
2025-09-02T00:16:31,10.7.189.209,172.27.8.78,TCP,59787,8080,499,1,499,internal→external,PSH
2025-09-02T00:16:33,192.168.211.106,192.168.180.213,DNS,36575,28932,131,1,131,internal→internal,
2025-09-02T00:16:35,10.90.234.110,192.168.90.142,UDP,40010,11683,209,5,1045,internal→internal,
2025-09-02T00:16:37,192.168.145.180,172.19.44.207,UDP,55893,25,412,3,1236,internal→external,
2025-09-02T00:16:39,192.168.53.128,172.19.227.129,TCP,39115,22,109,2,218,internal→external,FIN
2025-09-02T00:16:41,192.168.195.30,172.22.240.244,DNS,9179,53,79,1,79,internal→external,
2025-09-02T00:16:43,192.168.211.233,192.168.3.241,TCP,25576,52286,162,1,162,internal→internal,SYN
2025-09-02T00:16:45,192.168.157.215,192.168.123.2,TCP,60018,60600,333,6,1998,internal→internal,ACK
2025-09-02T00:16:47,192.168.162.86,172.21.220.62,TCP,37444,5432,272,4,1088,internal→external,SYN
2025-09-02T00:16:49,192.168.65.241,192.168.88.104,ICMP,60279,21872,145,1,145,internal→internal,
2025-09-02T00:16:51,10.64.60.162,172.28.133.215,UDP,37259,110,476,6,2856,internal→external,
2025-09-02T00:16:53,10.13.223.3,172.20.14.159,TLS,47395,443,366,1,366,internal→external,PSH
2025-09-02T00:16:55,172.16.66.252,192.168.183.48,TLS,443,16734,765,2,1530,external→internal,FIN
2025-09-02T00:16:57,10.193.133.169,172.17.140.22,TCP,62298,110,475,2,950,internal→external,PSH
2025-09-02T00:16:59,172.19.56.118,10.54.72.73,ICMP,8080,59652,115,2,230,external→internal,
2025-09-02T00:17:01,192.168.106.101,172.19.251.204,TCP,2462,5432,177,4,708,internal→external,SYN
2025-09-02T00:17:03,192.168.192.228,172.26.230.207,TLS,11582,443,231,7,1617,internal→external,SYN
2025-09-02T00:17:05,10.60.175.89,172.31.2.41,TCP,35217,8080,374,1,374,internal→external,"PSH,ACK"
2025-09-02T00:17:07,10.78.110.222,172.27.58.231,TCP,15242,22,188,7,1316,internal→external,ACK
2025-09-02T00:17:09,10.137.140.124,10.47.178.182,TCP,37166,43748,381,1,381,internal→internal,ACK
2025-09-02T00:17:11,192.168.98.65,172.21.101.176,HTTP,56469,80,353,9,3177,internal→external,"SYN,ACK"
2025-09-02T00:17:13,192.168.84.204,172.22.249.111,TCP,58882,6379,139,5,695,internal→external,ACK
2025-09-02T00:17:15,10.196.219.52,192.168.191.230,HTTP,42488,54720,469,1,469,internal→internal,SYN
2025-09-02T00:17:17,192.168.209.76,172.27.203.8,TCP,8537,110,305,1,305,internal→external,"SYN,ACK"
2025-09-02T00:17:19,10.37.110.169,172.27.190.38,TCP,52110,3306,737,1,737,internal→external,SYN
2025-09-02T00:17:21,192.168.109.120,172.26.119.144,TCP,5364,5432,241,1,241,internal→external,ACK
2025-09-02T00:17:23,192.168.38.147,172.29.222.82,TCP,54330,3306,203,3,609,internal→external,SYN
2025-09-02T00:17:25,10.140.215.31,172.19.231.44,TCP,40439,3306,130,4,520,internal→external,PSH
2025-09-02T00:17:27,10.2.236.73,172.20.206.10,TCP,59733,22,128,1,128,internal→external,ACK
2025-09-02T00:17:29,192.168.154.71,172.26.177.103,TCP,6251,3306,432,6,2592,internal→external,ACK
2025-09-02T00:17:31,192.168.252.218,172.19.191.241,TCP,41523,25,682,1,682,internal→external,SYN
2025-09-02T00:17:33,10.165.223.58,172.21.45.49,TCP,48479,3306,229,4,916,internal→external,"SYN,ACK"
2025-09-02T00:17:35,10.132.22.29,172.17.155.20,UDP,18307,3306,221,1,221,internal→external,
2025-09-02T00:17:37,192.168.138.179,10.70.235.31,HTTP,9300,21951,255,1,255,internal→internal,"SYN,ACK"
2025-09-02T00:17:39,192.168.228.172,10.123.244.170,HTTP,33143,65010,491,5,2455,internal→internal,ACK
2025-09-02T00:17:41,10.135.151.183,172.18.180.143,HTTP,55782,80,140,1,140,internal→external,"SYN,ACK"
2025-09-02T00:17:43,10.39.38.249,192.168.30.55,ICMP,1884,44965,129,7,903,internal→internal,
2025-09-02T00:17:45,10.249.53.88,10.160.159.182,TCP,30778,43969,439,6,2634,internal→internal,SYN
2025-09-02T00:17:47,10.186.197.250,192.168.103.200,UDP,27251,13341,330,3,990,internal→internal,
2025-09-02T00:17:49,192.168.52.38,172.30.54.191,TCP,8246,143,64,1,64,internal→external,SYN
2025-09-02T00:17:51,192.168.231.91,172.24.60.238,UDP,37088,25,367,2,734,internal→external,
2025-09-02T00:17:53,192.168.220.131,172.26.27.113,TCP,18888,3306,332,6,1992,internal→external,SYN
2025-09-02T00:17:55,192.168.99.76,10.206.90.153,ICMP,19107,35729,174,2,348,internal→internal,
2025-09-02T00:17:57,10.25.127.246,172.19.112.30,UDP,4506,22,643,3,1929,internal→external,
2025-09-02T00:17:59,10.141.115.226,172.28.200.101,UDP,7663,143,538,4,2152,internal→external,
2025-09-02T00:18:01,192.168.253.53,10.104.177.164,HTTP,19897,47282,256,1,256,internal→internal,PSH
2025-09-02T00:18:03,192.168.156.219,172.23.87.81,HTTP,45683,80,93,2,186,internal→external,SYN
2025-09-02T00:18:05,10.6.242.110,192.168.10.46,TCP,64880,18314,900,8,7200,internal→internal,"SYN,ACK"
2025-09-02T00:18:07,10.180.242.150,10.250.126.121,TCP,8192,3984,220,3,660,internal→internal,"SYN,ACK"
2025-09-02T00:18:09,10.85.75.199,10.51.155.206,UDP,49270,23022,251,3,753,internal→internal,
2025-09-02T00:18:11,192.168.249.65,192.168.234.4,UDP,55271,24133,676,1,676,internal→internal,
2025-09-02T00:18:13,192.168.57.70,172.16.75.251,TCP,27914,143,156,2,312,internal→external,FIN
2025-09-02T00:18:15,10.220.184.53,172.18.99.236,TCP,63598,5432,110,1,110,internal→external,PSH
2025-09-02T00:18:17,192.168.89.68,192.168.169.101,TLS,39634,28371,189,9,1701,internal→internal,"PSH,ACK"
2025-09-02T00:18:19,192.168.62.111,172.30.177.74,TCP,8245,22,161,2,322,internal→external,ACK
2025-09-02T00:18:21,10.148.83.78,172.31.147.17,HTTP,53438,80,105,3,315,internal→external,ACK
2025-09-02T00:18:23,10.27.250.79,172.16.220.91,UDP,44294,22,232,1,232,internal→external,
2025-09-02T00:18:25,192.168.79.245,172.18.138.37,TCP,49065,143,257,1,257,internal→external,ACK
2025-09-02T00:18:27,10.242.181.64,172.28.216.103,TLS,64391,443,102,1,102,internal→external,"PSH,ACK"
